text,intent
لو سمحت ما قدرت ادفع الفاتوره فيه البيت,payment_issue
ممكن اعرف كيف وضع الشبكه اليوم في الشغل,network_status
اريد لماذا الاتصال يقطع داخل المنزل؟ هالفتره,network_complaint
لو سمحت الانترنت يفصل كثير من مبارح,network_complaint
ما بتحقق من هويتي,technical_support
النت ثقيل وقت الذروه,slow_internet
استفسار بدي اجدد الباقه اليوم,renew_package
لو سمحت بدي احول رصيد لرقم ثاني اليوم؟,balance_transfer
بدي مشكله فيه الفاتوره,payment_issue
قم بتحرير الفقره المحدده كان الطعام لذيذا ، ومع ذلك ، فان المطعم ذو ديكور ضعيف,slow_internet
ممكن اريد الدعم الفني علي رقمي؟,technical_support
ليش الشحن ما وصل في البيت؟,payment_issue
بدي ما في شبكه حاليا؟,no_signal
من فضلك اريد تجديد الاشتراك هالفتره؟,renew_package
في عندي اهلا من كم ساعه,greeting
مع السلامه ونتقابل قريبا,goodbye
بدي ما عم يلقط شبكه في البيت,network_complaint
اريد كيف احول رصيد في البيت لو سمحت,balance_transfer
ممكن كيف اعرف استهلاك النت من الصبح؟ الان,check_data_usage
اذكر مثالا لعلاقه رمزيه بين متغيرين,other
من فضلك سرعه الشبكه ضعيفه من الصبح؟,slow_internet
ممكن اريد معرفه العروض في منطقتي؟,offer_inquiry
محتاج مساعده بخصوص باي باي بشكل مفاجي,goodbye
اريد بدي اجدد الباقه في منطقتي,renew_package
حول رصيد لرقم ثاني,balance_transfer
لماذا يستغرق ترحيل معاملتي المعلقه وقتا طويلا كما تم مسحها؟,balance_transfer
استفسار كم باقي من الباقه اليوم بسرعه,check_data_usage
وضع خطه اتصال لمعالجه شكاوي العملاء,network_complaint
ساعدني كيف وضع الشبكه اليوم يوجد الشغل؟,network_status
من فضلك ما هي عروض الانترنت في البيت؟,offer_inquiry
لو سمحت ما في شبكه في منطقتي,no_signal
لو سمحت التحميل بطيء علي خطي,slow_internet
اواجه هلا,greeting
ليش الشبكه تختفي فجاه هالفتره هالفتره,no_signal
اشرح مزايا استخدام الشبكه العصبيه التلافيفيه,network_complaint
لماذا الغنترنت ضعيف؟ من فضلك,slow_internet
ما معني مثل بطيء وثابت يفوز بالسباق؟,slow_internet
كيف احول رصيد مع ان الاشاره كامله من مبارح,balance_transfer
محتاج اريد معرفه العروض في منطقتي,offer_inquiry
تطوير نظام لتخصيص الموارد بميزانيه محدوده يحتاج النظام الي تغطيه  شخص وتخصيص ميزانيه قدرها  دولار,network_complaint
اريد عن الانترنت,slow_internet
من فضلك ما في شبكه من الصبح؟,network_complaint
مامتاكدش ديالاش الرسوم الزايده,payment_issue
محتاج اريد تحويل رصيد علي خطي؟,balance_transfer
ساعدني ليش الانترنت ضعيف من فضلك,slow_internet
حاب اعرف اريد تفاصيل الاشتراك حاليا؟,offer_inquiry
الانترنت يفصل كثير بشكل مفاجي,network_complaint
من فضلك اعطني تشبيها في العالم الحقيقي لمصطلح شبكه,network_complaint
ممكن ليش الرصيد انخصم بعد الشحن,payment_issue
ممكن تساعدني بخصوص هلو علي رقمي,greeting
بدي اعرف هل في عروض جديده يوجد الشغل؟,offer_inquiry
استفسار كيف اعرف استهلاك النت من كم يوم؟ من فضلك,check_data_usage
استفسار لماذا للنت ضعيف مع انو دافعين الان,slow_internet
ممكن اعرف ما هي عروض الانترنت هالفتره؟,offer_inquiry
ممكن الشبكه ضعيفه والسرعه ضعيفه يوجد منطقتي؟,slow_internet
اريد كيف احول رصيد من الصبح؟ من فضلك,balance_transfer
ممكن ليش فاتورتي هذا الشهر نازله هيك لو سمحت,payment_issue
لو سمحت كم باقي من الباقه اليوم,check_data_usage
بدي حل ل باي باي علي خطي,goodbye
اريد اعرف هل الشبكه تعمل الان علي رقمي؟,network_complaint
اريد الانترنت يفصل كثير في البيت,network_complaint
صف الخطوات اللازمه لانشاء موقع علي شبكه الانترنت,network_complaint
ساعدني الخدمه ضعيفه في الشغل؟,slow_internet
احتاج دعم فني من غير سبب,technical_support
لو سمحت بدي اجدد الباقه فيه الشغل,renew_package
السلام عليكم بسرعه,greeting
اريد ليش النت سيء رغم وجود تغطيه فيه منطقتي بسرعه,network_complaint
اقترح طريقه لفك انسداد المصرف المحظور,payment_issue
لو سمحت الشبكه تفصل لو سمحت,no_signal
بدي اعرف اسعار التجوال,offer_inquiry
لو سمحت كيف اجدد الباقه في منطقتي الان,renew_package
ليش الشبكه ضعيفه من الصبح؟ في منطقتي,network_complaint
يا هلا شلونكم,greeting
يسلم ايديك,feedback
اريد ليش الباقه تخلص بسرعه بعد الشحن من فضلك,check_data_usage
اريد اريد تفاصيل الاشتراك,offer_inquiry
اعطني مثالا علي وجبه افطار منخفضه السعرات الحراريه,offer_inquiry
ساعدني ساعدني بالمشكله,technical_support
ممكن اعرف هل الشبكه تعمل الان في منطقتي,network_complaint
بدي يلا سلام الان,goodbye
اريد البطاقه سعرها غالي الان,offer_inquiry
بدي كم باقي من البيانات وقت الليل؟ اليوم,check_data_usage
ساعدني ما هي الباقات الجديد؟ متي سينتهي اشتراكي الشهر؟ لماذا الانترنت ضعيف؟ بسرعه,offer_inquiry
استفسار كيف بقدر اعرف متي ينتهي عقد الانترنت بسرعه,slow_internet
بدي النت يفصل وبطيء في الشغل,slow_internet
اعتني بنفسك,goodbye
اريد هل يوجد عروض افضل يوجد منطقتي,offer_inquiry
بدي ليش الاتصال غير مستقر في منطقتي من فضلك,no_signal
بدي حل ل مع السلامه طول اليوم,goodbye
ابحث عن الجمله التي تحتوي علي اعلي كثافه للمعلومات  تتمتع المراه بحقوق متساويه في مجتمعنا  هذا المبدا مكرس في قوانين امتنا  انه احد اعظم انجازات حضارتنا,other
بدي ليش النت بطيء رغم وجود تغطيه في البيت الان,slow_internet
ليش الشحن ما تفعل علي خطي في الشغل,payment_issue
بدي كيف اجدد الباقه يوجد البيت بسرعه,renew_package
حاب اعرف هاي من مبارح,greeting
ما هي اشكال الهويه التي يجب ان استخدمها للتحقق؟,technical_support
ممكن ليش للنت ضعيف مع انو دافعين اليوم,slow_internet
لو سمحت كيف افعل الباقه بعد الشحن هالفتره,renew_package
كم سيكلف شراء  من عنصر معين بسعر معين؟ الصنف     السعر,offer_inquiry
بدي ما قدرت ادفع الفاتوره حاليا؟,payment_issue
من فضلك هل النت شغال علي رقمي,network_status
لو سمحت ما هي الباقات الجديد؟ متي سينتهي اشتراكي الشهر؟ لماذا الانترنت ضعيف؟ هالفتره,offer_inquiry
لو سمحت هل النت شغال علي رقمي؟,network_status
لماذا الانترنت ضعيف؟ فيه منطقتي,slow_internet
اواجه مرحباا بعد الشحن,greeting
ضربه سعر الصرف للفلوس اللي سحبتها غلط,payment_issue
اريد محتاج مساعده تقنيه علي رقمي؟,technical_support
اكتب سطرا من التعليمات البرمجيه لادراج البيانات التاليه في جدول يسمي     الكاين   ، الكميه  ، السعر,offer_inquiry
ساعدني احتاج دعم فني في الشغل؟,technical_support
حاب اعرف اريد احول رصيد لرقم ثاني فيه الشغل,balance_transfer
